ID,Topic,Sentiment,Text,Timestamp,IngestedAt,TextLength
3409,Facebook,Irrelevant,I blocked a guy on Facebook who I went on a couple dates with four years ago because he constantly leaves annoying comments on my posts. This is the most productive thing I've done in isolation so far. I recommend it.,2025-10-13 21:16:20,2025-10-13 21:16:30,217
3409,Facebook,Irrelevant,I blocked a man on Facebook who I had a few dates with four years ago because he keeps leaving annoying comments on my posts. That's the most productive thing I've done on my own so far. I recommend it.,2025-10-13 21:16:20,2025-10-13 21:16:30,202
3409,Facebook,Irrelevant,I blocked a guy on Facebook I went on a couple of dates with four years ago because he was constantly leaving annoying comments on my posts.,2025-10-13 21:16:20,2025-10-13 21:16:30,140
3409,Facebook,Irrelevant,I blocked a guy on Facebook who I went on a couple dates with four years ago because he constantly forwarded annoying messages about my posts. This is thee most productive thing I've done in isolation so far. I recommend it.,2025-10-13 21:16:20,2025-10-13 21:16:30,224
3409,Facebook,Irrelevant,I actively blocked a guy on Facebook who I went on a couple unsuccessful dates with four years ago because of he constantly leaves annoying comments on my internet posts. This interview is really the most productive thing I's ve yet done in isolation so far. Now I recommend it.,2025-10-13 21:16:20,2025-10-13 21:16:30,278
3409,Facebook,Irrelevant,I blocked a guy on Facebook who I went on a couple dates on four years ago because he constantly puts long comments within my posts. Walking is the most difficult thing I've done in isolation so far. I recommend it.,2025-10-13 21:16:20,2025-10-13 21:16:30,215
3410,Facebook,Irrelevant,"imma say this twice so... please emphasize that along with reporting this acc that you do not condone to bullying this guy! its important since his identity is acutally going out here and its blowing up... i mean, people are dumb and they *will* do more stuff than just report him",2025-10-13 21:16:20,2025-10-13 21:16:30,280
3410,Facebook,Irrelevant,"imma say this twice... please stress that you are not harassing this guy when you report this! it is important because his identity is actually extinguished here and he is blown up... I mean, people are stupid and they * will do more than just denounce him",2025-10-13 21:16:20,2025-10-13 21:16:30,256
3410,Facebook,Irrelevant,"imma say this twice so... please emergency that along with reporting this acc that you do not condone bullying this guy! its important since his identity is actually going out here and its blowing up... i mean, people are dumb and they * will * do more stuff than just report him",2025-10-13 21:16:20,2025-10-13 21:16:30,279
3410,Facebook,Irrelevant,"imma say this twice but please emphasize that along with reporting him acc that you do not condone to bullying this guy! its important since the identity is not going out here & its blowing people i mean, people are dumb and they *will* do more stuff than just report him",2025-10-13 21:16:20,2025-10-13 21:16:30,271
3410,Facebook,Irrelevant,"imma please say this much twice so... please also emphasize that along with reporting this there acc that anything you now do absolutely not condone to bullying this guy! its really important since his identity is acutally going out here and all its blowing up... i mean, people are dumb and they * will * do more stuff about than just report him",2025-10-13 21:16:20,2025-10-13 21:16:30,346
3410,Facebook,Irrelevant,"imma<unk> him twice so... please emphasize that along with its basic bullshit that you do not condone to bullying this guy! its important since his identity is shit going out here and its blowing up... i mean, people are dumb and you *will* be more stuff than just report shit",2025-10-13 21:16:20,2025-10-13 21:16:30,276
3411,Facebook,Irrelevant,"@twitter @TwitterSupport  @TwitterSafety employees are a group of demons, they have no conscience",2025-10-13 21:16:20,2025-10-13 21:16:30,97
3411,Facebook,Irrelevant,"@ twitter @ TwitterSupport @ TwitterSafety Employees are a group of demons, they have no conscience",2025-10-13 21:16:20,2025-10-13 21:16:30,99
3411,Facebook,Irrelevant,Security officers are a group of demons with no conscience,2025-10-13 21:16:20,2025-10-13 21:16:30,58
3411,Facebook,Irrelevant,"@twitter @TwitterSupport <unk> employees are a group of demons, they give no conscience",2025-10-13 21:16:20,2025-10-13 21:16:30,87
3411,Facebook,Irrelevant,"see @twitter @TwitterSupport @TwitterSafety the employees There are a group of demons, they who have no conscience",2025-10-13 21:16:20,2025-10-13 21:16:30,114
3411,Facebook,Irrelevant,"@twitter In @TwitterSupport employees are group group of employees, they have no conscience",2025-10-13 21:16:20,2025-10-13 21:16:30,91
3412,Facebook,Neutral,"\"You're Messing With The Wrong One\" Pastor Has A Mental Breakdown On Facebook Live After Someone Called Him A W.A.P! - go.shr.lc/3aWZU6m via @Worldstar",2025-10-13 21:16:20,2025-10-13 21:16:30,153
3412,Facebook,Neutral,Pastor has a mental breakdown on Facebook Live after someone called him a W.A.P! - go.shr.lc / 3aWZU6m via @ Worldstar,2025-10-13 21:16:20,2025-10-13 21:16:30,118
3412,Facebook,Neutral,"\"You're Messing With The Wrong One\" Pastor Has A Mental Breakfast on Facebook Live After Someone Called Him A W.A.P! - go.shr.lc / 3aWZU6m via @ Worldstar",2025-10-13 21:16:20,2025-10-13 21:16:30,154
3412,Facebook,Neutral,"\"You're In With The Wrong One\" Pastor Has Major Mental Blast On Facebook Live After Writer Called Him A W.A.P! - go.shr.lc/3aWZU6m via @Worldstar",2025-10-13 21:16:20,2025-10-13 21:16:30,145
3412,Facebook,Neutral,"\" Sorry You'Aren re Messing With The Wrong One \" Pastor Has It A Mental Breakdown On His Facebook Live After Someone Called On Him A W. A. P! - the go. html shr. lc /... 3aWZU6m html via YouTube @Worldstar",2025-10-13 21:16:20,2025-10-13 21:16:30,205
3412,Facebook,Neutral,"\"You're Messing Like The Wrong Person\" Tweet Symptoms A Mental Trouble On Facebook Live After being Called Like A W.A.P! - viewed.shr.lc/3aWZU6m via @Worldstar",2025-10-13 21:16:20,2025-10-13 21:16:30,159
3413,Facebook,Positive,I love it,2025-10-13 21:16:20,2025-10-13 21:16:30,9
3413,Facebook,Positive,I love it,2025-10-13 21:16:20,2025-10-13 21:16:30,9
3413,Facebook,Positive,I love it,2025-10-13 21:16:20,2025-10-13 21:16:30,9
3413,Facebook,Positive,I like it,2025-10-13 21:16:20,2025-10-13 21:16:30,9
3413,Facebook,Positive,I especially love it,2025-10-13 21:16:20,2025-10-13 21:16:30,20
3413,Facebook,Positive,I think it,2025-10-13 21:16:20,2025-10-13 21:16:30,10
3414,Facebook,Irrelevant,@OPPOPakistan you are the best . .,2025-10-13 21:16:20,2025-10-13 21:16:30,36
3414,Facebook,Irrelevant,"@ OPPOPakistan, you are the best.",2025-10-13 21:16:20,2025-10-13 21:16:30,33
3414,Facebook,Irrelevant,@ OPPOPPakistan you are the best...,2025-10-13 21:16:20,2025-10-13 21:16:30,35
3414,Facebook,Irrelevant,@OPPOPakistan you are the best. O,2025-10-13 21:16:20,2025-10-13 21:16:30,33
3414,Facebook,Irrelevant,@OPPOPakistan... you always are the best..,2025-10-13 21:16:20,2025-10-13 21:16:30,42
3414,Facebook,Irrelevant,@OPPOPakistan you are the good..,2025-10-13 21:16:20,2025-10-13 21:16:30,32
3415,Facebook,Irrelevant,"oh was it Tiktok videos?  Not Facebook?  Not YouTube?  Why the fuck does it matter? Just say \"two kids found some dead bodies\" clickbaiting trolls",2025-10-13 21:16:20,2025-10-13 21:16:30,146
3415,Facebook,Irrelevant,"Oh, was it tiktok videos? Not Facebook? Not YouTube? Why the hell does that matter? Just say \"two kids have found some bodies,\" clicking trolls",2025-10-13 21:16:20,2025-10-13 21:16:30,143
3415,Facebook,Irrelevant,"oh, was it a video of Auntie? Not Facebook? Not YouTube? Why is it so important? Just say \"two kids found some corpses\"",2025-10-13 21:16:20,2025-10-13 21:16:30,119
3415,Facebook,Irrelevant,"oh was it Tiktok videos?  Not Facebook?  Not YouTube?  Why the fuck does it count? Police say \"two kids found some dead bodies\" by trolls",2025-10-13 21:16:20,2025-10-13 21:16:30,137
3415,Facebook,Irrelevant,"oh was it Tiktok kids videos? Not Facebook? Not YouTube? And Why do the fuck does such it matter? Just something say \" two kids only found some dead male bodies \" clickbaiting trolls",2025-10-13 21:16:20,2025-10-13 21:16:30,182
3415,Facebook,Irrelevant,"oh was it the videos? Not Facebook? Not YouTube? The the Hell does it matter? Just say \"two kids found some burning bodies\" that trolls",2025-10-13 21:16:20,2025-10-13 21:16:30,135
3416,Facebook,Positive,"New episode drops today!!! . . As always thank you to everyone for your support! We really do appreciate all the love we receive! The likes, comments and follows on all our other socials( Facebook, and Instagram) really does help! .  pic.twitter.com/mcGPTlsS5e",2025-10-13 21:16:20,2025-10-13 21:16:30,260
3416,Facebook,Positive,"As always, thank you to everyone for your support! We really appreciate all the love we receive! The likes, comments and followers on all our other social networks (Facebook and Instagram) really help!. pic.twitter.com / mcGPTlsS5e",2025-10-13 21:16:20,2025-10-13 21:16:30,231
3416,Facebook,Positive,"As always we thank everyone for their support! We really appreciate all the love we receive! The likes, comments and comments on all our other social networks (Facebook and Instagram) really help!. pic.facebook.com / mcGPTS5e",2025-10-13 21:16:20,2025-10-13 21:16:30,225
3416,Facebook,Positive,"New episode drops today!!! . . As always thank you to everyone for your support! We really do appreciate all the love we receive! The likes, comments and follows on all our other socials( Facebook, and Instagram) really does help! .  pic.twitter.com/mcGPTlsS5e",2025-10-13 21:16:20,2025-10-13 21:16:30,260
3416,Facebook,Positive,"The New episode drops today!!! . . As always thank you to everyone for your support! We really do appreciate all the love we receive! The likes, comments and follows on all our other socials( Facebook, and Instagram) really does help! .  pic.twitter.com/mcGPTlsS5e",2025-10-13 21:16:20,2025-10-13 21:16:30,264
