ID,Topic,Sentiment,Text,Timestamp,IngestedAt,TextLength
7492,LeagueOfLegends,Neutral,I watched my brother play in the league and I really like the guy in the wig.,2025-10-13 21:15:00,2025-10-13 21:15:10,77
7492,LeagueOfLegends,Neutral,watched my brother play it and i rly like the wig guy.,2025-10-13 21:15:00,2025-10-13 21:15:10,54
7492,LeagueOfLegends,Neutral,watched my brother play free league football and i rly like the mad wig guy.,2025-10-13 21:15:00,2025-10-13 21:15:10,76
7492,LeagueOfLegends,Neutral,watching my brother play league and i rly is the wig guy.,2025-10-13 21:15:00,2025-10-13 21:15:10,57
7493,LeagueOfLegends,Neutral,"So uh.. why do some peeps have this quest, and some not? @LeagueOfLegends @RiotSupport pic.twitter.com/fRmv8k5HTr",2025-10-13 21:15:00,2025-10-13 21:15:10,113
7493,LeagueOfLegends,Neutral,So erm.. why did some peep this quest and others not? @ LeagueOfLegends @ RiotSupport pic.twitter.com / fRmv8k5HTr,2025-10-13 21:15:00,2025-10-13 21:15:10,114
7493,LeagueOfLegends,Neutral,So uh.. why do some peepers have this quest and some don't? @ LeagueOfLegends @ RiotSupport pic.fRmv8k5HTr,2025-10-13 21:15:00,2025-10-13 21:15:10,106
7493,LeagueOfLegends,Neutral,"So uh.. why do some peeps have this quest, and some not? RhandlerR RhandlerR pic.twitter.com/fRmv8k5HTr",2025-10-13 21:15:00,2025-10-13 21:15:10,103
7493,LeagueOfLegends,Neutral,"The So uh.. why do some peeps have this quest, and some not? RhandlerR RhandlerR pic.twitter.com/fRmv8k5HTr",2025-10-13 21:15:00,2025-10-13 21:15:10,107
7493,LeagueOfLegends,Neutral,that,2025-10-13 21:15:00,2025-10-13 21:15:10,4
7494,LeagueOfLegends,Positive,My boyfriend got me into league of legends and I love teemo,2025-10-13 21:15:00,2025-10-13 21:15:10,59
7494,LeagueOfLegends,Positive,My boyfriend took me to the League of Legends and I love to swarm,2025-10-13 21:15:00,2025-10-13 21:15:10,65
7494,LeagueOfLegends,Positive,My boyfriend took me to the Champions League and I love it.,2025-10-13 21:15:00,2025-10-13 21:15:10,59
7494,LeagueOfLegends,Positive,My father got me into league of legends and I love teemo,2025-10-13 21:15:00,2025-10-13 21:15:10,56
7494,LeagueOfLegends,Positive,My boyfriend got me into league of legends and maybe I can love teemo,2025-10-13 21:15:00,2025-10-13 21:15:10,69
7494,LeagueOfLegends,Positive,old boyfriend got him into league of legends and I love teemo,2025-10-13 21:15:00,2025-10-13 21:15:10,61
7495,LeagueOfLegends,Negative,I hate league of legends,2025-10-13 21:15:00,2025-10-13 21:15:10,24
7495,LeagueOfLegends,Negative,I hate League of Legends,2025-10-13 21:15:00,2025-10-13 21:15:10,24
7495,LeagueOfLegends,Negative,I hate the Champions League,2025-10-13 21:15:00,2025-10-13 21:15:10,27
7495,LeagueOfLegends,Negative,I hate lists of legends,2025-10-13 21:15:00,2025-10-13 21:15:10,23
7495,LeagueOfLegends,Negative,Did I hate league of legends,2025-10-13 21:15:00,2025-10-13 21:15:10,28
